,dialogue_id,text,turn_id,type,label
5301,1774_4,"Gays are a bunch of perverts who should be isolated and restricted to their own communities, they can't have our acceptance. They are a threat to us.",2,HS,0
5302,1775_1,Gay men have no morals.,0,HS,0
5303,1775_1,Saying that gay people affect society in a bad and harmful way because of their sexual preferences is degrading to these people. This is not what a just and fair society is about.,1,CN,1
5304,1775_2,"An individual that is a homosexual is against society, you can't change that.",2,HS,0
5305,1775_2,Your definition of 'society' does not reflect reality...,3,CN,1
5306,1775_3,Saying that gay people affect society in a bad and harmful way because of their sexual preferences is degrading to these people. This is not what a just and fair society is about.,1,CN,1
5307,1775_3,"An individual that is a homosexual is against society, you can't change that.",2,HS,0
5308,1775_4,Gay men have no morals.,0,HS,0
5309,1775_4,"An individual that is a homosexual is against society, you can't change that.",2,HS,0
5310,1787_1,Gays are sick. They should be isolated and isolated soon. They have no place in civilised society.,0,HS,0
5311,1787_1,Everyone who is LGBT has value. They are full-fledged humans with rights.,1,CN,1
5312,1787_2,"No, they are a problem in our country because they have the temerity to seek happiness and family regardless of our values.",2,HS,0
5313,1787_2,Trying to be happy and build a family is a problem in our country? Is the problem people trying to be happy?,3,CN,1
5314,1787_3,Everyone who is LGBT has value. They are full-fledged humans with rights.,1,CN,1
5315,1787_3,"No, they are a problem in our country because they have the temerity to seek happiness and family regardless of our values.",2,HS,0
5316,1787_4,Gays are sick. They should be isolated and isolated soon. They have no place in civilised society.,0,HS,0
5317,1787_4,"No, they are a problem in our country because they have the temerity to seek happiness and family regardless of our values.",2,HS,0
5318,1810_1,Gay men being shot is funny.,0,HS,0
5319,1810_1,What's the humor in innocent people dying? Care to explain that for me?,1,CN,1
5320,1810_2,Gay men get all sort of diseases. They are dangerous.,2,HS,0
5321,1810_2,"Anyone could become sick, regardless of their sexual orientation. You can't randomly deduce someone's medical history like this.",3,CN,1
5322,1810_3,But homosexuality IS a disease!,4,HS,0
5323,1810_3,"Homosexuality is a sexual orientation, the true disease is prejudice afflicting our society.",5,CN,1
5324,1810_4,What's the humor in innocent people dying? Care to explain that for me?,1,CN,1
5325,1810_4,Gay men get all sort of diseases. They are dangerous.,2,HS,0
5326,1810_5,"Anyone could become sick, regardless of their sexual orientation. You can't randomly deduce someone's medical history like this.",3,CN,1
5327,1810_5,But homosexuality IS a disease!,4,HS,0
5328,1810_6,Gay men being shot is funny.,0,HS,0
5329,1810_6,Gay men get all sort of diseases. They are dangerous.,2,HS,0
5330,1810_7,Gay men get all sort of diseases. They are dangerous.,2,HS,0
5331,1810_7,But homosexuality IS a disease!,4,HS,0
5332,1811_1,Gay men have no morals.,0,HS,0
5333,1811_1,It's impossible to have a just and fair society if we say that homosexuals have a negative influence on society simply becausse of their sexual orientation; and you're also devaluing them as individuals.,1,CN,1
5334,1811_2,Gays are just a bunch of disgusting pricks. I don't want a just society if it means they are allowed to live.,2,HS,0
5335,1811_2,"Disgusting pricks? More like members of our community, which is proudly diverse thanks to love and acceptance.",3,CN,1
5336,1811_3,"Gays should be banned from our country, not accepted. They are hungry perverts endangering our children's future.",4,HS,0
5337,1811_3,"As of 2019, 86% of the UK population believe that homosexuals should be accepted, because there is no evidence that being gay brings harm.",5,CN,1
5338,1811_4,It's impossible to have a just and fair society if we say that homosexuals have a negative influence on society simply becausse of their sexual orientation; and you're also devaluing them as individuals.,1,CN,1
5339,1811_4,Gays are just a bunch of disgusting pricks. I don't want a just society if it means they are allowed to live.,2,HS,0
5340,1811_5,"Disgusting pricks? More like members of our community, which is proudly diverse thanks to love and acceptance.",3,CN,1
5341,1811_5,"Gays should be banned from our country, not accepted. They are hungry perverts endangering our children's future.",4,HS,0
5342,1811_6,Gay men have no morals.,0,HS,0
5343,1811_6,Gays are just a bunch of disgusting pricks. I don't want a just society if it means they are allowed to live.,2,HS,0
5344,1811_7,Gays are just a bunch of disgusting pricks. I don't want a just society if it means they are allowed to live.,2,HS,0
5345,1811_7,"Gays should be banned from our country, not accepted. They are hungry perverts endangering our children's future.",4,HS,0
5346,1815_1,I wish I live in a country that does not tolerate gay marriage.,0,HS,0
5347,1815_1,"Everyone should be able to choose to get married, regardless of the gender of the partner.",1,CN,1
5348,1815_2,"Then, I wish I live in a country that does not tolerate gay people altogheter.",2,HS,0
5349,1815_2,There are gay people in this country who are entitled to be respected and to live and love who they want. Your statement is therefore not appropriate for our society.,3,CN,1
5350,1815_3,You should know that I can't stand gays. They just want to destroy our country.,4,HS,0
5351,1815_3,"Gays aren't a problem, but even if they were, the real problem is the lack of morality in society and the people in positions of power. What does this have to do with homosexuals?",5,CN,1
5352,1815_4,"Are you sure about that? Gays are inherently evil, we cannot accept gays in our community.",6,HS,0
5353,1815_4,"You need to think more about this issue, because I wouldn't say that gays are inherently evil.",7,CN,1
5354,1815_5,"Everyone should be able to choose to get married, regardless of the gender of the partner.",1,CN,1
5355,1815_5,"Then, I wish I live in a country that does not tolerate gay people altogheter.",2,HS,0
5356,1815_6,There are gay people in this country who are entitled to be respected and to live and love who they want. Your statement is therefore not appropriate for our society.,3,CN,1
5357,1815_6,You should know that I can't stand gays. They just want to destroy our country.,4,HS,0
5358,1815_7,"Gays aren't a problem, but even if they were, the real problem is the lack of morality in society and the people in positions of power. What does this have to do with homosexuals?",5,CN,1
5359,1815_7,"Are you sure about that? Gays are inherently evil, we cannot accept gays in our community.",6,HS,0
5360,1815_8,I wish I live in a country that does not tolerate gay marriage.,0,HS,0
5361,1815_8,"Then, I wish I live in a country that does not tolerate gay people altogheter.",2,HS,0
5362,1815_9,"Then, I wish I live in a country that does not tolerate gay people altogheter.",2,HS,0
5363,1815_9,You should know that I can't stand gays. They just want to destroy our country.,4,HS,0
5364,1815_10,You should know that I can't stand gays. They just want to destroy our country.,4,HS,0
5365,1815_10,"Are you sure about that? Gays are inherently evil, we cannot accept gays in our community.",6,HS,0
5366,1817_1,Gay men are a burden on society because of their lifestyle choices.,0,HS,0
5367,1817_1,"I believe there are many different ways to live life, so why do you think this way about this particular group?",1,CN,1
5368,1817_2,Gay men shouldn't be allowed to live like that. They're a burden.,2,HS,0
5369,1817_2,"You shouldn't be so intolerant only because of someone's sexual orientation. Gay people are as good as anyone else, please respect them.",3,CN,1
5370,1817_3,"I won't ever have respect for gays, they're bad for society.",4,HS,0
5371,1817_3,"The media often perpetuate a stereotype that homosexuals are 'bad for society', but scientific studies do not back it up.",5,CN,1
5372,1817_4,"I believe there are many different ways to live life, so why do you think this way about this particular group?",1,CN,1
5373,1817_4,Gay men shouldn't be allowed to live like that. They're a burden.,2,HS,0
5374,1817_5,"You shouldn't be so intolerant only because of someone's sexual orientation. Gay people are as good as anyone else, please respect them.",3,CN,1
5375,1817_5,"I won't ever have respect for gays, they're bad for society.",4,HS,0
5376,1817_6,Gay men are a burden on society because of their lifestyle choices.,0,HS,0
5377,1817_6,Gay men shouldn't be allowed to live like that. They're a burden.,2,HS,0
5378,1817_7,Gay men shouldn't be allowed to live like that. They're a burden.,2,HS,0
5379,1817_7,"I won't ever have respect for gays, they're bad for society.",4,HS,0
5380,1819_1,It's acceptable since gay men are disgusting.,0,HS,0
5381,1819_1,"LGBT+ people often face discrimination but they don't deserve hate because of their identity. A sexual orientation that is different from your own shouldn't be judged, just aknowledge its existence.",1,CN,1
